id,error,error_type,name,time,memory,username,Time limit exceeded,Memory limit exceeded,Object Linking errors,Other Runtime errors
52424," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;t); ^~~~~~~~~~~~~~~ allpairsc.c:9:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ allpairsc.c:15:17: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;num); ^~~~~~~~~~~~~~~~~ ",TLE,C,5.057766619000001,780,19cse425,0,0,0,0
53114," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",num1); ~^ mechcp2c.c:6:13: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",num2); ~^ mechcp2c.c:7:13: statement with no effect [-Wunused-value] sum+num1+num2; ~~~~~~~~^~~~~ mechcp2c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",num1); ^~~~~~~~~~~~~~~~ mechcp2c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",num2); ^~~~~~~~~~~~~~~~ mechcp2c.c:5:5: 'num1' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",num1); ^~~~~~~~~~~~~~~~ mechcp2c.c:6:5: 'num2' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",num2); ^~~~~~~~~~~~~~~~ mechcp2c.c:7:8: 'sum' is used uninitialized in this function [-Wuninitialized] sum+num1+num2; ~~~^~~~~ ",RTE,C,0.22737441100000005,780,cb_en_u4mee19229,0,0,0,0
53133," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",n1); ~^ mechcp2c.c:6:13: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",n2); ~^ mechcp2c.c:8:14: format '%d' expects a matching 'int' argument [-Wformat=] printf(""%d,sum""); ~^ mechcp2c.c:4:15: variable 'sum' set but not used [-Wunused-but-set-variable] int n1,n2,sum; ^~~ mechcp2c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",n1); ^~~~~~~~~~~~~~ mechcp2c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",n2); ^~~~~~~~~~~~~~ mechcp2c.c:5:5: 'n1' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",n1); ^~~~~~~~~~~~~~ mechcp2c.c:6:5: 'n2' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",n2); ^~~~~~~~~~~~~~ ",RTE,C,0.201847995,780,cb_en_u4mee19224,0,0,0,0
53135," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",10); ~^ mechcp2c.c:5:9: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",20); ~^ mechcp2c.c:6:13: format '%d' expects a matching 'int' argument [-Wformat=] printf(""%d+%d=%d\n"",sum); ~^ mechcp2c.c:6:16: format '%d' expects a matching 'int' argument [-Wformat=] printf(""%d+%d=%d\n"",sum); ~^ mechcp2c.c:3:11: unused variable 'num2' [-Wunused-variable] {int num1,num2,sum; ^~~~ mechcp2c.c:3:6: unused variable 'num1' [-Wunused-variable] {int num1,num2,sum; ^~~~ mechcp2c.c:4:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",10); ^~~~~~~~~~~~~~ mechcp2c.c:5:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",20); ^~~~~~~~~~~~~~ mechcp2c.c:6:1: 'sum' is used uninitialized in this function [-Wuninitialized] printf(""%d+%d=%d\n"",sum); ^~~~~~~~~~~~~~~~~~~~~~~~ ",RTE,C,0.198041912,780,CBENU4MEE19212,0,0,0,0
53136," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d,%d"",x,y); ~^ mechcp2c.c:6:16: format '%d' expects argument of type 'int *', but argument 3 has type 'int' [-Wformat=] scanf(""%d,%d"",x,y); ~^ mechcp2c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d,%d"",x,y); ^~~~~~~~~~~~~~~~~~ mechcp2c.c:6:5: 'x' is used uninitialized in this function [-Wuninitialized] scanf(""%d,%d"",x,y); ^~~~~~~~~~~~~~~~~~ mechcp2c.c:6:5: 'y' is used uninitialized in this function [-Wuninitialized] ",RTE,C,0.205597723,780,CBENU4MEE19234,0,0,0,0
53142," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",num1); ~^ mechcp2c.c:6:13: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",num2); ~^ mechcp2c.c:7:13: statement with no effect [-Wunused-value] sum+num1+num2; ~~~~~~~~^~~~~ mechcp2c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",num1); ^~~~~~~~~~~~~~~~ mechcp2c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",num2); ^~~~~~~~~~~~~~~~ mechcp2c.c:5:5: 'num1' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",num1); ^~~~~~~~~~~~~~~~ mechcp2c.c:6:5: 'num2' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",num2); ^~~~~~~~~~~~~~~~ mechcp2c.c:7:8: 'sum' is used uninitialized in this function [-Wuninitialized] sum+num1+num2; ~~~^~~~~ ",RTE,C,0.229033012,780,cb_en_u4mee19229,0,0,0,0
53195," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d/n"",num1); ~^ mechcp2c.c:6:13: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d/n"",num2); ~^ mechcp2c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d/n"",num1); ^~~~~~~~~~~~~~~~~~ mechcp2c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d/n"",num2); ^~~~~~~~~~~~~~~~~~ mechcp2c.c:5:5: 'num1' is used uninitialized in this function [-Wuninitialized] scanf(""%d/n"",num1); ^~~~~~~~~~~~~~~~~~ mechcp2c.c:6:5: 'num2' is used uninitialized in this function [-Wuninitialized] scanf(""%d/n"",num2); ^~~~~~~~~~~~~~~~~~ ",RTE,C,0.196747865,780,cb_en_u4mee19229,0,0,0,0
53200," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",10); ~^ mechcp2c.c:5:9: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",20); ~^ mechcp2c.c:4:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",10); ^~~~~~~~~~~~~~ mechcp2c.c:5:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",20); ^~~~~~~~~~~~~~ mechcp2c.c:6:4: 'num1' is used uninitialized in this function [-Wuninitialized] sum=num1+num2; ~~~^~~~~~~~~~ mechcp2c.c:6:4: 'num2' is used uninitialized in this function [-Wuninitialized] ",RTE,C,0.196506517,780,CBENU4MEE19212,0,0,0,0
53204," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",x); ~^ mechcp2c.c:7:13: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",y); ~^ mechcp2c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",x); ^~~~~~~~~~~~~ mechcp2c.c:7:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",y); ^~~~~~~~~~~~~ mechcp2c.c:6:5: 'x' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",x); ^~~~~~~~~~~~~ mechcp2c.c:7:5: 'y' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",y); ^~~~~~~~~~~~~ ",RTE,C,0.207045116,780,CB_EN_U4MEE19238,0,0,0,0
53211," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d\n"",num1); ~^ mechcp2c.c:6:13: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d\n"",num2); ~^ mechcp2c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\n"",num1); ^~~~~~~~~~~~~~~~~~ mechcp2c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\n"",num2); ^~~~~~~~~~~~~~~~~~ mechcp2c.c:5:5: 'num1' is used uninitialized in this function [-Wuninitialized] scanf(""%d\n"",num1); ^~~~~~~~~~~~~~~~~~ mechcp2c.c:6:5: 'num2' is used uninitialized in this function [-Wuninitialized] scanf(""%d\n"",num2); ^~~~~~~~~~~~~~~~~~ ",RTE,C,0.20652945,780,cb_en_u4mee19229,0,0,0,0
53228," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d\n"",num1); ~^ mechcp2c.c:6:13: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d\n"",num2); ~^ mechcp2c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\n"",num1); ^~~~~~~~~~~~~~~~~~ mechcp2c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\n"",num2); ^~~~~~~~~~~~~~~~~~ mechcp2c.c:5:5: 'num1' is used uninitialized in this function [-Wuninitialized] scanf(""%d\n"",num1); ^~~~~~~~~~~~~~~~~~ mechcp2c.c:6:5: 'num2' is used uninitialized in this function [-Wuninitialized] scanf(""%d\n"",num2); ^~~~~~~~~~~~~~~~~~ ",RTE,C,0.202468834,780,cb_en_u4mee19229,0,0,0,0
53249," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",10); ~^ mechcp2c.c:5:9: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",20); ~^ mechcp2c.c:4:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",10); ^~~~~~~~~~~~~~ mechcp2c.c:5:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",20); ^~~~~~~~~~~~~~ mechcp2c.c:6:4: 'num1' is used uninitialized in this function [-Wuninitialized] sum=num1+num2; ~~~^~~~~~~~~~ mechcp2c.c:6:4: 'num2' is used uninitialized in this function [-Wuninitialized] ",RTE,C,0.194953745,780,CBENU4MEE19212,0,0,0,0
53259," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",10); ~^ mechcp2c.c:5:9: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",20); ~^ mechcp2c.c:7:13: format '%d' expects a matching 'int' argument [-Wformat=] printf(""%d+%d=%d\n"",sum); ~^ mechcp2c.c:7:16: format '%d' expects a matching 'int' argument [-Wformat=] printf(""%d+%d=%d\n"",sum); ~^ mechcp2c.c:4:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",10); ^~~~~~~~~~~~~~ mechcp2c.c:5:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",20); ^~~~~~~~~~~~~~ mechcp2c.c:6:4: 'num1' is used uninitialized in this function [-Wuninitialized] sum=num1+num2; ~~~^~~~~~~~~~ mechcp2c.c:6:4: 'num2' is used uninitialized in this function [-Wuninitialized] ",RTE,C,0.209892997,780,CBENU4MEE19212,0,0,0,0
53281," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",10); ~^ mechcp2c.c:5:9: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",20); ~^ mechcp2c.c:4:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",10); ^~~~~~~~~~~~~~ mechcp2c.c:5:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",20); ^~~~~~~~~~~~~~ mechcp2c.c:6:4: 'num1' is used uninitialized in this function [-Wuninitialized] sum=num1+num2; ~~~^~~~~~~~~~ mechcp2c.c:6:4: 'num2' is used uninitialized in this function [-Wuninitialized] ",RTE,C,0.233379408,780,CBENU4MEE19212,0,0,0,0
53332," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",num2); ~^ mechcp3c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;num1); ^~~~~~~~~~~~~~~~~ mechcp3c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",num2); ^~~~~~~~~~~~~~~~ mechcp3c.c:6:5: 'num2' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",num2); ^~~~~~~~~~~~~~~~ ",RTE,C,0.195683549,780,CB_EN_U4MEE19201,0,0,0,0
53372," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d\n"",num1); ~^ mechcp3c.c:5:11: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d\n"",num2); ~^ mechcp3c.c:4:3: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\n"",num1); ^~~~~~~~~~~~~~~~~~ mechcp3c.c:5:3: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\n"",num2); ^~~~~~~~~~~~~~~~~~ mechcp3c.c:4:3: 'num1' is used uninitialized in this function [-Wuninitialized] scanf(""%d\n"",num1); ^~~~~~~~~~~~~~~~~~ mechcp3c.c:5:3: 'num2' is used uninitialized in this function [-Wuninitialized] scanf(""%d\n"",num2); ^~~~~~~~~~~~~~~~~~ ",RTE,C,0.196279775,780,cb_en_u4mee19236,0,0,0,0
53471," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",a); ~^ mechcp3c.c:6:13: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",b); ~^ mechcp3c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",a); ^~~~~~~~~~~~~ mechcp3c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",b); ^~~~~~~~~~~~~ mechcp3c.c:5:5: 'a' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",a); ^~~~~~~~~~~~~ mechcp3c.c:6:5: 'b' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",b); ^~~~~~~~~~~~~ ",RTE,C,0.196900417,780,cb_en_u4mee19254,0,0,0,0
53692," assignment makes integer from pointer without a cast [-Wint-conversion] printf(sum=""%d\n"",sum); ^ mechcp2c.c:8:12: passing argument 1 of 'printf' makes pointer from integer without a cast [-Wint-conversion] printf(sum=""%d\n"",sum); ^~~ In file included from /usr/include/stdio.h:862:0, from mechcp2c.c:1: /usr/include/x86_64-linux-gnu/bits/stdio2.h:102:1: note: expected 'const char * restrict' but argument is of type 'int' printf (const char *__restrict __fmt, ...) ^~~~~~ mechcp2c.c:8:15: operation on 'sum' may be undefined [-Wsequence-point] printf(sum=""%d\n"",sum); ~~~^~~~~~~ mechcp2c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;num1); ^~~~~~~~~~~~~~~~~ mechcp2c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;num2); ^~~~~~~~~~~~~~~~~ ",RTE,C,0.296952934,780,cb_en_u4mee19253,0,0,0,0
53739," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",num1); ~^ mechcp4c.c:6:13: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",num2); ~^ mechcp4c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",num1); ^~~~~~~~~~~~~~~~ mechcp4c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",num2); ^~~~~~~~~~~~~~~~ mechcp4c.c:5:5: 'num1' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",num1); ^~~~~~~~~~~~~~~~ mechcp4c.c:6:5: 'num2' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",num2); ^~~~~~~~~~~~~~~~ ",RTE,C,0.302955608,780,CB_EN_U4MEE19204,0,0,0,0
53981," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d\n"",num2); ~^ mechcp3c.c:5:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\n"",&amp;num1); ^~~~~~~~~~~~~~~~~~~ mechcp3c.c:6:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d\n"",num2); ^~~~~~~~~~~~~~~~~~ mechcp3c.c:6:1: 'num2' is used uninitialized in this function [-Wuninitialized] scanf(""%d\n"",num2); ^~~~~~~~~~~~~~~~~~ ",RTE,C,0.216488398,780,cb_en_u4mee19253,0,0,0,0
54009," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",num2); ~^ mechcp3c.c:5:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;num1); ^~~~~~~~~~~~~~~~~ mechcp3c.c:6:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",num2); ^~~~~~~~~~~~~~~~ mechcp3c.c:6:1: 'num2' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",num2); ^~~~~~~~~~~~~~~~ ",RTE,C,0.203068513,780,cb_en_u4mee19253,0,0,0,0
57301," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",num2); ~^ mechcp3c.c:7:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;num1); ^~~~~~~~~~~~~~~~~ mechcp3c.c:8:1: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",num2); ^~~~~~~~~~~~~~~~ ",RTE,C,0.197711374,780,cb_en_u4mee19253,0,0,0,0
59320," return type defaults to 'int' [-Wimplicit-int] main() ^~~~ 101c.c: In function 'main': 101c.c:5:13: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",a); ~^ 101c.c:6:15: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",b); ~^ 101c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",a); ^~~~~~~~~~~~~ 101c.c:6:7: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",b); ^~~~~~~~~~~~~ 101c.c:5:5: 'a' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",a); ^~~~~~~~~~~~~ 101c.c:6:7: 'b' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",b); ^~~~~~~~~~~~~ ",RTE,C,0.404114377,780,rohit,0,0,0,0
59432," return type defaults to 'int' [-Wimplicit-int] main() ^~~~ 101c.c: In function 'main': 101c.c:5:13: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",a); ~^ 101c.c:6:13: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",b); ~^ 101c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",a); ^~~~~~~~~~~~~ 101c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",b); ^~~~~~~~~~~~~ 101c.c:5:5: 'a' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",a); ^~~~~~~~~~~~~ 101c.c:6:5: 'b' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",b); ^~~~~~~~~~~~~ ",RTE,C,0.45146557,780,rohit,0,0,0,0
59771," format '%d' expects argument of type 'int *', but argument 2 has type 'long long int *' [-Wformat=] scanf(""%d"",&amp;t); ~^ ~~ %lld aplusbc.c:11:18: format '%d' expects argument of type 'int', but argument 2 has type 'int *' [-Wformat=] printf(""%d\n"",&amp;c); ~^ ~~ %ls aplusbc.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ aplusbc.c:9:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d%d"",&amp;a,&amp;b); ^~~~~~~~~~~~~~~~~~~ ",TLE,C,6.056563108000001,780,19156,0,0,0,0
60370," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ 19cse102cce2c.c:8:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;a[i]); ^~~~~~~~~~~~~~~~~ ",OLE,C,1.610584469,780,rohit,0,0,0,0
60435," return type defaults to 'int' [-Wimplicit-int] main() ^~~~ 101c.c: In function 'main': 101c.c:5:13: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",a); ~^ 101c.c:6:13: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",b); ~^ 101c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",a); ^~~~~~~~~~~~~ 101c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",b); ^~~~~~~~~~~~~ 101c.c:5:5: 'a' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",a); ^~~~~~~~~~~~~ 101c.c:6:5: 'b' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",b); ^~~~~~~~~~~~~ ",RTE,C,0.385951611,780,rohit,0,0,0,0
60934," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;n); ^~~~~~~~~~~~~~~ 19cse102cce2c.c:7:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;temp); ^~~~~~~~~~~~~~~~~~ ",TLE,C,5.052771819,780,Arvind_R07,0,0,0,0
60942," ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;n); ^~~~~~~~~~~~~~~ 19cse102cce2c.c:7:9: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"", &amp;temp); ^~~~~~~~~~~~~~~~~~ ",TLE,C,5.052541012,780,Arvind_R07,0,0,0,0
61472," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d,%d"",a,b); ~^ 101c.c:5:14: format '%d' expects argument of type 'int *', but argument 3 has type 'int' [-Wformat=] scanf(""%d,%d"",a,b); ~^ 101c.c:5:3: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d,%d"",a,b); ^~~~~~~~~~~~~~~~~~ 101c.c:5:3: 'a' is used uninitialized in this function [-Wuninitialized] scanf(""%d,%d"",a,b); ^~~~~~~~~~~~~~~~~~ 101c.c:5:3: 'b' is used uninitialized in this function [-Wuninitialized] ",RTE,C,0.401262553,780,cb_en_u4eee19015,0,0,0,0
62742," unused variable 'num' [-Wunused-variable] int n,t,num,i,max=0,j,k; ^~~ allpairsc.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ allpairsc.c:11:13: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ allpairsc.c:17:21: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;arr[j]); ^~~~~~~~~~~~~~~~~~~ ",TLE,C,5.060268278,1756,19cse425,0,0,0,0
62743," unused variable 'num' [-Wunused-variable] int n,t,num,i,max=0,j,k; ^~~ allpairsc.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ allpairsc.c:11:13: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ allpairsc.c:17:21: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;arr[j]); ^~~~~~~~~~~~~~~~~~~ ",TLE,C,5.06056096,1756,19cse425,0,0,0,0
62744," unused variable 'num' [-Wunused-variable] int n,t,num,i,max=0,j,k; ^~~ allpairsc.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;t); ^~~~~~~~~~~~~~ allpairsc.c:9:13: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;n); ^~~~~~~~~~~~~~ allpairsc.c:13:21: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",&amp;arr[j]); ^~~~~~~~~~~~~~~~~~~ ",TLE,C,5.060584188,1756,19cse425,0,0,0,0
63799," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",i); ~^ 19cse102cie01c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",i); ^~~~~~~~~~~~~ ",RTE,C,0.389333189,780,cbenu4cie19024,0,0,0,0
63970," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",a); ~^ 19cse102cie03c.c:6:13: format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",b); ~^ 19cse102cie03c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",a); ^~~~~~~~~~~~~ 19cse102cie03c.c:6:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",b); ^~~~~~~~~~~~~ 19cse102cie03c.c:5:5: 'a' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",a); ^~~~~~~~~~~~~ 19cse102cie03c.c:6:5: 'b' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",b); ^~~~~~~~~~~~~ ",RTE,C,0.410875173,780,cbenu4cie19032,0,0,0,0
64214," format '%d' expects argument of type 'int *', but argument 2 has type 'int' [-Wformat=] scanf(""%d"",c); ~^ 19cse102cie04c.c:5:5: ignoring return value of 'scanf', declared with attribute warn_unused_result [-Wunused-result] scanf(""%d"",c); ^~~~~~~~~~~~~ 19cse102cie04c.c:5:5: 'c' is used uninitialized in this function [-Wuninitialized] scanf(""%d"",c); ^~~~~~~~~~~~~ ",RTE,C,0.7958381999999999,780,cbenu4cie19032,0,0,0,0
